# zCosmos template for highz blue galaxies
# created by OlF in august 2005
#            lambda1            flux       
   2763.276655165926    2.484679E-19       
   2764.471274475454    2.459648E-19       
    2765.66589378498    2.456014E-19       
   2766.860513094508    2.457369E-19       
   2768.055132404035    2.451625E-19       
   2769.249751713563    2.452429E-19       
    2770.44437102309    2.463707E-19       
   2771.638990332617    2.480376E-19       
   2772.833609642145    2.507662E-19       
   2774.028228951672    2.539887E-19       
   2775.222848261199    2.547958E-19       
   2776.417467570726    2.523282E-19       
   2777.612086880254    2.487606E-19       
   2778.806706189782    2.465775E-19       
   2780.001325499308    2.467212E-19       
   2781.195944808835    2.474090E-19       
   2782.390564118363    2.468142E-19       
    2783.58518342789    2.448859E-19       
   2784.779802737417    2.431100E-19       
   2785.974422046945    2.425880E-19       
   2787.169041356472    2.411557E-19       
   2788.363660665999    2.365208E-19       
   2789.558279975527    2.291370E-19       
   2790.752899285054    2.202519E-19       
   2791.947518594581    2.109837E-19       
   2793.142137904109    2.024378E-19       
   2794.336757213636    1.953519E-19       
   2795.531376523163    1.897505E-19       
   2796.725995832691    1.853791E-19       
   2797.920615142218    1.821776E-19       
   2799.115234451745    1.808511E-19       
   2800.309853761273    1.822796E-19       
   2801.504473070799    1.862520E-19       
   2802.699092380327    1.926395E-19       
   2803.893711689855    2.020567E-19       
   2805.088330999381    2.127862E-19       
   2806.282950308908    2.213603E-19       
   2807.477569618436    2.273860E-19       
   2808.672188927964    2.321496E-19       
   2809.866808237491    2.357180E-19       
   2811.061427547018    2.376542E-19       
   2812.256046856545    2.380021E-19       
   2813.450666166072    2.388025E-19       
     2814.6452854756    2.420654E-19       
   2815.839904785127    2.457537E-19       
   2817.034524094654    2.471477E-19       
   2818.229143404182    2.462027E-19       
   2819.423762713709    2.444711E-19       
   2820.618382023237    2.436159E-19       
   2821.813001332764    2.431825E-19       
   2823.007620642291    2.421348E-19       
   2824.202239951818    2.411863E-19       
   2825.396859261346    2.410449E-19       
   2826.591478570874    2.412604E-19       
     2827.7860978804    2.406349E-19       
   2828.980717189928    2.384357E-19       
   2830.175336499455    2.360902E-19       
   2831.369955808982    2.353729E-19       
    2832.56457511851    2.365072E-19       
   2833.759194428036    2.380459E-19       
   2834.953813737564    2.379776E-19       
   2836.148433047091    2.363936E-19       
   2837.343052356619    2.347886E-19       
   2838.537671666147    2.343464E-19       
   2839.732290975673    2.348534E-19       
   2840.926910285201    2.348470E-19       
   2842.121529594727    2.345660E-19       
   2843.316148904255    2.350280E-19       
   2844.510768213783    2.349236E-19       
   2845.705387523309    2.335712E-19       
   2846.900006832837    2.330993E-19       
   2848.094626142364    2.335385E-19       
   2849.289245451891    2.326875E-19       
   2850.483864761419    2.315200E-19       
   2851.678484070946    2.317203E-19       
   2852.873103380474    2.316891E-19       
       2854.06772269    2.309556E-19       
   2855.262341999528    2.317874E-19       
   2856.456961309056    2.337961E-19       
   2857.651580618582    2.346610E-19       
    2858.84619992811    2.342282E-19       
   2860.040819237637    2.327901E-19       
   2861.235438547165    2.297417E-19       
   2862.430057856692    2.276262E-19       
   2863.624677166219    2.307188E-19       
   2864.819296475746    2.372148E-19       
   2866.013915785273    2.417161E-19       
   2867.208535094802    2.406815E-19       
   2868.403154404329    2.354907E-19       
   2869.597773713856    2.319933E-19       
   2870.792393023383    2.324619E-19       
    2871.98701233291    2.348959E-19       
   2873.181631642438    2.366099E-19       
   2874.376250951965    2.363584E-19       
   2875.570870261492    2.354021E-19       
   2876.765489571019    2.348514E-19       
   2877.960108880546    2.348608E-19       
   2879.154728190074    2.359849E-19       
   2880.349347499601    2.381426E-19       
   2881.543966809129    2.392924E-19       
   2882.738586118656    2.377754E-19       
   2883.933205428183    2.339543E-19       
    2885.12782473771    2.301623E-19       
   2886.322444047238    2.289666E-19       
   2887.517063356765    2.303820E-19       
   2888.711682666293    2.327988E-19       
   2889.906301975819    2.345481E-19       
   2891.100921285347    2.359556E-19       
   2892.295540594875    2.384244E-19       
   2893.490159904402    2.397260E-19       
   2894.684779213929    2.375676E-19       
   2895.879398523456    2.347098E-19       
   2897.074017832983    2.337497E-19       
   2898.268637142511    2.341274E-19       
   2899.463256452039    2.350362E-19       
   2900.657875761565    2.356533E-19       
   2901.852495071092    2.340525E-19       
    2903.04711438062    2.307111E-19       
   2904.241733690147    2.302826E-19       
   2905.436352999675    2.331128E-19       
   2906.630972309203    2.346953E-19       
   2907.825591618729    2.344027E-19       
   2909.020210928257    2.340676E-19       
   2910.214830237784    2.339321E-19       
   2911.409449547312    2.328012E-19       
   2912.604068856839    2.291578E-19       
   2913.798688166366    2.242137E-19       
   2914.993307475894    2.211867E-19       
    2916.18792678542    2.222968E-19       
   2917.382546094948    2.267913E-19       
   2918.577165404476    2.305747E-19       
   2919.771784714002    2.320517E-19       
    2920.96640402353    2.331649E-19       
   2922.161023333057    2.348946E-19       
   2923.355642642584    2.364176E-19       
   2924.550261952112    2.356345E-19       
   2925.744881261639    2.329626E-19       
   2926.939500571167    2.321028E-19       
   2928.134119880693    2.335153E-19       
   2929.328739190221    2.348329E-19       
   2930.523358499748    2.352304E-19       
   2931.717977809275    2.349171E-19       
   2932.912597118803    2.341534E-19       
    2934.10721642833    2.329909E-19       
   2935.301835737858    2.317905E-19       
   2936.496455047385    2.329565E-19       
   2937.691074356912    2.374683E-19       
   2938.885693666439    2.408298E-19       
   2940.080312975966    2.396305E-19       
   2941.274932285494    2.353701E-19       
   2942.469551595021    2.315545E-19       
   2943.664170904549    2.303963E-19       
   2944.858790214076    2.290361E-19       
   2946.053409523603    2.262496E-19       
   2947.248028833131    2.271315E-19       
   2948.442648142658    2.316900E-19       
   2949.637267452185    2.339897E-19       
   2950.831886761712    2.336816E-19       
   2952.026506071239    2.336836E-19       
   2953.221125380767    2.343984E-19       
   2954.415744690294    2.355807E-19       
   2955.610363999822    2.371870E-19       
   2956.804983309349    2.369675E-19       
   2957.999602618876    2.330019E-19       
   2959.194221928403    2.290270E-19       
   2960.388841237931    2.279755E-19       
   2961.583460547458    2.267841E-19       
   2962.778079856986    2.244198E-19       
   2963.972699166512    2.235511E-19       
    2965.16731847604    2.249894E-19       
   2966.361937785568    2.279168E-19       
   2967.556557095095    2.315785E-19       
   2968.751176404622    2.346932E-19       
   2969.945795714149    2.358189E-19       
   2971.140415023676    2.363364E-19       
   2972.335034333204    2.384355E-19       
   2973.529653642731    2.401719E-19       
   2974.724272952258    2.391045E-19       
   2975.918892261785    2.358697E-19       
   2977.113511571313    2.317886E-19       
    2978.30813088084    2.281282E-19       
   2979.502750190367    2.272264E-19       
   2980.697369499895    2.303379E-19       
   2981.891988809422    2.350244E-19       
   2983.086608118949    2.376618E-19       
   2984.281227428477    2.361112E-19       
   2985.475846738004    2.327419E-19       
   2986.670466047531    2.315896E-19       
   2987.865085357059    2.318900E-19       
   2989.059704666586    2.314824E-19       
   2990.254323976113    2.304455E-19       
   2991.448943285641    2.290328E-19       
   2992.643562595167    2.273704E-19       
   2993.838181904695    2.272330E-19       
   2995.032801214223    2.293504E-19       
    2996.22742052375    2.302120E-19       
   2997.422039833277    2.281113E-19       
   2998.616659142804    2.259173E-19       
   2999.811278452331    2.255589E-19       
   3001.005897761859    2.269044E-19       
   3002.200517071386    2.290014E-19       
   3003.395136380913    2.308213E-19       
   3004.589755690441    2.318038E-19       
   3005.784374999968    2.314783E-19       
   3006.978994309496    2.298078E-19       
   3008.173613619022    2.285334E-19       
    3009.36823292855    2.292013E-19       
   3010.562852238077    2.306347E-19       
   3011.757471547604    2.320526E-19       
   3012.952090857132    2.342816E-19       
   3014.146710166659    2.357670E-19       
   3015.341329476186    2.344040E-19       
   3016.535948785714    2.327284E-19       
   3017.730568095241    2.329678E-19       
   3018.925187404768    2.328787E-19       
   3020.119806714296    2.319370E-19       
   3021.314426023823    2.321232E-19       
    3022.50904533335    2.323284E-19       
   3023.703664642877    2.304352E-19       
   3024.898283952405    2.272419E-19       
   3026.092903261932    2.254708E-19       
   3027.287522571459    2.277524E-19       
   3028.482141880987    2.322911E-19       
   3029.676761190513    2.348516E-19       
   3030.871380500041    2.346316E-19       
   3032.065999809569    2.333347E-19       
   3033.260619119095    2.330518E-19       
   3034.455238428623    2.332785E-19       
    3035.64985773815    2.311815E-19       
   3036.844477047678    2.258649E-19       
   3038.039096357205    2.193527E-19       
   3039.233715666732    2.160921E-19       
   3040.428334976259    2.171346E-19       
   3041.622954285787    2.183049E-19       
   3042.817573595314    2.182798E-19       
   3044.012192904842    2.187819E-19       
   3045.206812214368    2.202547E-19       
   3046.401431523896    2.219567E-19       
   3047.596050833423    2.227390E-19       
    3048.79067014295    2.221132E-19       
   3049.985289452478    2.208057E-19       
   3051.179908762005    2.208179E-19       
   3052.374528071533    2.232294E-19       
   3053.569147381059    2.258394E-19       
   3054.763766690587    2.276569E-19       
   3055.958386000115    2.305724E-19       
   3057.153005309642    2.336162E-19       
    3058.34762461917    2.338588E-19       
   3059.542243928696    2.311450E-19       
   3060.736863238224    2.273915E-19       
   3061.931482547751    2.250429E-19       
   3063.126101857278    2.253544E-19       
   3064.320721166806    2.275121E-19       
   3065.515340476332    2.286300E-19       
    3066.70995978586    2.264827E-19       
   3067.904579095388    2.226556E-19       
   3069.099198404914    2.200855E-19       
   3070.293817714442    2.207779E-19       
   3071.488437023969    2.242990E-19       
   3072.683056333497    2.284413E-19       
   3073.877675643024    2.313517E-19       
   3075.072294952551    2.322300E-19       
   3076.266914262079    2.315822E-19       
   3077.461533571606    2.305915E-19       
   3078.656152881133    2.301584E-19       
   3079.850772190661    2.293853E-19       
   3081.045391500187    2.267074E-19       
   3082.240010809715    2.218131E-19       
   3083.434630119242    2.165878E-19       
    3084.62924942877    2.144954E-19       
   3085.823868738297    2.163278E-19       
   3087.018488047824    2.198082E-19       
   3088.213107357351    2.214957E-19       
   3089.407726666879    2.207931E-19       
   3090.602345976407    2.219637E-19       
   3091.796965285933    2.252356E-19       
    3092.99158459546    2.257677E-19       
   3094.186203904988    2.220761E-19       
   3095.380823214515    2.165001E-19       
   3096.575442524043    2.130995E-19       
    3097.77006183357    2.129814E-19       
   3098.964681143097    2.130761E-19       
   3100.159300452625    2.137060E-19       
   3101.353919762152    2.173558E-19       
   3102.548539071679    2.222338E-19       
   3103.743158381206    2.255973E-19       
   3104.937777690734    2.272881E-19       
   3106.132397000261    2.275977E-19       
   3107.327016309788    2.267952E-19       
   3108.521635619316    2.266008E-19       
   3109.716254928843    2.283027E-19       
    3110.91087423837    2.302984E-19       
   3112.105493547898    2.313694E-19       
   3113.300112857425    2.319674E-19       
   3114.494732166952    2.297583E-19       
    3115.68935147648    2.227300E-19       
   3116.883970786007    2.168585E-19       
   3118.078590095535    2.170941E-19       
   3119.273209405061    2.194658E-19       
   3120.467828714589    2.197826E-19       
   3121.662448024116    2.175945E-19       
   3122.857067333643    2.152258E-19       
   3124.051686643171    2.150400E-19       
   3125.246305952698    2.163257E-19       
   3126.440925262226    2.172263E-19       
   3127.635544571752    2.167643E-19       
    3128.83016388128    2.170149E-19       
   3130.024783190807    2.205510E-19       
   3131.219402500335    2.248114E-19       
   3132.414021809863    2.264148E-19       
   3133.608641119389    2.256053E-19       
   3134.803260428917    2.244050E-19       
   3135.997879738444    2.247970E-19       
   3137.192499047971    2.264892E-19       
   3138.387118357499    2.276860E-19       
   3139.581737667025    2.268600E-19       
   3140.776356976553    2.238877E-19       
   3141.970976286081    2.203945E-19       
   3143.165595595607    2.183605E-19       
   3144.360214905135    2.189551E-19       
   3145.554834214662    2.214338E-19       
    3146.74945352419    2.239495E-19       
   3147.944072833717    2.247675E-19       
   3149.138692143244    2.241140E-19       
   3150.333311452771    2.237972E-19       
   3151.527930762298    2.238549E-19       
   3152.722550071826    2.236821E-19       
   3153.917169381354    2.242198E-19       
    3155.11178869088    2.257228E-19       
   3156.306408000408    2.267370E-19       
   3157.501027309935    2.263772E-19       
   3158.695646619463    2.247667E-19       
    3159.89026592899    2.224642E-19       
   3161.084885238517    2.203118E-19       
   3162.279504548044    2.191981E-19       
   3163.474123857572    2.190818E-19       
     3164.6687431671    2.192968E-19       
   3165.863362476626    2.206531E-19       
   3167.057981786153    2.234758E-19       
   3168.252601095681    2.249182E-19       
   3169.447220405208    2.234782E-19       
   3170.641839714735    2.212120E-19       
   3171.836459024263    2.197944E-19       
    3173.03107833379    2.193778E-19       
   3174.225697643318    2.189325E-19       
   3175.420316952845    2.173749E-19       
   3176.614936262372    2.147803E-19       
   3177.809555571899    2.136409E-19       
   3179.004174881427    2.169253E-19       
   3180.198794190954    2.215185E-19       
   3181.393413500481    2.229063E-19       
   3182.588032810009    2.225242E-19       
   3183.782652119536    2.224736E-19       
   3184.977271429063    2.222509E-19       
   3186.171890738591    2.214511E-19       
   3187.366510048117    2.202361E-19       
   3188.561129357645    2.187059E-19       
   3189.755748667173    2.172553E-19       
   3190.950367976699    2.168514E-19       
   3192.144987286227    2.185657E-19       
   3193.339606595754    2.225910E-19       
   3194.534225905282    2.262734E-19       
   3195.728845214809    2.270650E-19       
   3196.923464524336    2.265004E-19       
   3198.118083833864    2.262931E-19       
   3199.312703143391    2.260431E-19       
   3200.507322452918    2.256624E-19       
   3201.701941762445    2.251099E-19       
   3202.896561071972    2.226198E-19       
     3204.0911803815    2.177430E-19       
   3205.285799691028    2.136950E-19       
   3206.480419000555    2.130775E-19       
   3207.675038310082    2.158273E-19       
   3208.869657619608    2.195166E-19       
   3210.064276929136    2.213266E-19       
   3211.258896238664    2.205257E-19       
   3212.453515548191    2.188704E-19       
   3213.648134857718    2.195338E-19       
   3214.842754167245    2.224253E-19       
   3216.037373476773    2.245595E-19       
     3217.2319927863    2.235534E-19       
   3218.426612095827    2.201522E-19       
   3219.621231405355    2.189513E-19       
   3220.815850714882    2.206070E-19       
   3222.010470024409    2.211850E-19       
   3223.205089333936    2.206884E-19       
   3224.399708643464    2.206737E-19       
   3225.594327952991    2.192725E-19       
   3226.788947262519    2.169644E-19       
   3227.983566572045    2.183215E-19       
   3229.178185881573    2.223804E-19       
     3230.3728051911    2.243588E-19       
   3231.567424500628    2.242719E-19       
   3232.762043810155    2.238399E-19       
   3233.956663119683    2.228373E-19       
   3235.151282429209    2.210343E-19       
   3236.345901738737    2.189839E-19       
   3237.540521048265    2.176880E-19       
   3238.735140357791    2.177203E-19       
   3239.929759667318    2.182814E-19       
   3241.124378976846    2.186712E-19       
   3242.318998286373    2.189350E-19       
   3243.513617595901    2.180228E-19       
   3244.708236905428    2.150275E-19       
   3245.902856214955    2.123584E-19       
   3247.097475524483    2.124148E-19       
    3248.29209483401    2.143687E-19       
   3249.486714143538    2.161129E-19       
   3250.681333453064    2.160775E-19       
   3251.875952762592    2.153954E-19       
   3253.070572072119    2.160360E-19       
   3254.265191381646    2.178209E-19       
   3255.459810691174    2.189492E-19       
   3256.654430000701    2.174444E-19       
   3257.849049310228    2.149342E-19       
   3259.043668619755    2.149521E-19       
   3260.238287929282    2.176714E-19       
    3261.43290723881    2.212186E-19       
   3262.627526548337    2.237116E-19       
   3263.822145857865    2.240039E-19       
   3265.016765167392    2.220181E-19       
   3266.211384476919    2.184953E-19       
   3267.406003786446    2.147222E-19       
   3268.600623095973    2.122031E-19       
   3269.795242405501    2.121413E-19       
   3270.989861715028    2.146776E-19       
   3272.184481024555    2.171699E-19       
   3273.379100334083    2.164413E-19       
    3274.57371964361    2.136972E-19       
   3275.768338953138    2.113360E-19       
   3276.962958262665    2.096044E-19       
   3278.157577572192    2.087080E-19       
    3279.35219688172    2.091626E-19       
   3280.546816191247    2.099549E-19       
   3281.741435500775    2.102849E-19       
   3282.936054810301    2.119585E-19       
   3284.130674119829    2.151643E-19       
   3285.325293429357    2.167379E-19       
   3286.519912738883    2.152124E-19       
    3287.71453204841    2.120765E-19       
   3288.909151357937    2.109500E-19       
   3290.103770667465    2.135054E-19       
   3291.298389976993    2.164901E-19       
    3292.49300928652    2.169177E-19       
   3293.687628596048    2.144634E-19       
   3294.882247905574    2.108083E-19       
   3296.076867215102    2.079692E-19       
   3297.271486524629    2.063775E-19       
   3298.466105834156    2.063015E-19       
   3299.660725143684    2.084028E-19       
    3300.85534445321    2.116779E-19       
   3302.049963762738    2.139041E-19       
   3303.244583072266    2.135978E-19       
   3304.439202381793    2.117158E-19       
   3305.633821691321    2.120469E-19       
   3306.828441000848    2.148974E-19       
   3308.023060310374    2.164469E-19       
   3309.217679619902    2.153703E-19       
    3310.41229892943    2.131021E-19       
   3311.606918238958    2.120790E-19       
   3312.801537548484    2.128124E-19       
   3313.996156858012    2.129334E-19       
   3315.190776167539    2.113894E-19       
   3316.385395477066    2.091185E-19       
   3317.580014786594    2.076706E-19       
    3318.77463409612    2.079112E-19       
   3319.969253405648    2.091131E-19       
   3321.163872715175    2.099867E-19       
   3322.358492024703    2.098134E-19       
   3323.553111334231    2.100832E-19       
   3324.747730643757    2.121977E-19       
   3325.942349953285    2.143390E-19       
   3327.136969262811    2.159069E-19       
   3328.331588572339    2.192485E-19       
   3329.526207881867    2.234803E-19       
   3330.720827191393    2.255381E-19       
   3331.915446500921    2.256913E-19       
   3333.110065810449    2.256146E-19       
   3334.304685119976    2.257287E-19       
   3335.499304429503    2.238956E-19       
    3336.69392373903    2.175374E-19       
   3337.888543048558    2.111410E-19       
   3339.083162358084    2.101467E-19       
   3340.277781667612    2.114904E-19       
    3341.47240097714    2.115474E-19       
   3342.667020286667    2.110195E-19       
   3343.861639596194    2.103329E-19       
   3345.056258905722    2.097077E-19       
   3346.250878215248    2.118742E-19       
   3347.445497524776    2.174658E-19       
   3348.640116834303    2.215444E-19       
   3349.834736143831    2.216137E-19       
   3351.029355453358    2.196944E-19       
   3352.223974762885    2.170147E-19       
   3353.418594072413    2.141210E-19       
    3354.61321338194    2.123612E-19       
   3355.807832691467    2.120465E-19       
   3357.002452000994    2.119882E-19       
   3358.197071310522    2.132377E-19       
    3359.39169062005    2.172210E-19       
   3360.586309929576    2.201635E-19       
   3361.780929239104    2.193684E-19       
   3362.975548548631    2.185239E-19       
   3364.170167858158    2.182768E-19       
   3365.364787167685    2.150617E-19       
   3366.559406477213    2.106682E-19       
    3367.75402578674    2.090620E-19       
   3368.948645096267    2.098220E-19       
   3370.143264405795    2.111121E-19       
   3371.337883715322    2.119567E-19       
   3372.532503024849    2.117952E-19       
   3373.727122334377    2.111305E-19       
   3374.921741643904    2.128442E-19       
   3376.116360953431    2.167414E-19       
   3377.310980262959    2.161225E-19       
   3378.505599572485    2.108974E-19       
   3379.700218882013    2.086544E-19       
    3380.89483819154    2.097971E-19       
   3382.089457501068    2.106896E-19       
   3383.284076810595    2.116786E-19       
   3384.478696120122    2.129441E-19       
   3385.673315429649    2.123728E-19       
   3386.867934739176    2.099231E-19       
   3388.062554048704    2.074896E-19       
   3389.257173358232    2.060695E-19       
   3390.451792667759    2.064293E-19       
   3391.646411977286    2.096610E-19       
   3392.841031286813    2.143018E-19       
   3394.035650596341    2.168551E-19       
   3395.230269905868    2.170219E-19       
   3396.424889215395    2.161413E-19       
   3397.619508524922    2.138336E-19       
    3398.81412783445    2.108303E-19       
   3400.008747143977    2.099808E-19       
   3401.203366453505    2.118479E-19       
   3402.397985763032    2.143461E-19       
    3403.59260507256    2.147912E-19       
   3404.787224382086    2.119354E-19       
   3405.981843691614    2.075476E-19       
   3407.176463001141    2.058708E-19       
   3408.371082310668    2.107206E-19       
   3409.565701620195    2.185033E-19       
   3410.760320929723    2.235160E-19       
    3411.95494023925    2.264927E-19       
   3413.149559548778    2.284796E-19       
   3414.344178858305    2.276956E-19       
   3415.538798167832    2.259722E-19       
   3416.733417477359    2.271805E-19       
   3417.928036786887    2.306320E-19       
   3419.122656096414    2.334504E-19       
   3420.317275405941    2.336711E-19       
   3421.511894715469    2.299777E-19       
   3422.706514024996    2.224347E-19       
   3423.901133334523    2.147398E-19       
    3425.09575264405    2.111860E-19       
   3426.290371953577    2.121840E-19       
   3427.484991263105    2.154324E-19       
   3428.679610572632    2.176676E-19       
   3429.874229882159    2.175035E-19       
   3431.068849191687    2.159169E-19       
   3432.263468501214    2.152223E-19       
   3433.458087810742    2.163767E-19       
   3434.652707120269    2.172356E-19       
   3435.847326429795    2.178318E-19       
   3437.041945739323    2.200953E-19       
    3438.23656504885    2.195339E-19       
   3439.431184358378    2.125085E-19       
   3440.625803667905    2.071004E-19       
   3441.820422977432    2.090378E-19       
    3443.01504228696    2.135369E-19       
   3444.209661596487    2.144704E-19       
   3445.404280906014    2.096586E-19       
   3446.598900215541    2.048452E-19       
   3447.793519525069    2.061648E-19       
   3448.988138834596    2.127700E-19       
   3450.182758144124    2.202139E-19       
   3451.377377453651    2.237360E-19       
   3452.571996763178    2.222864E-19       
   3453.766616072706    2.183744E-19       
   3454.961235382233    2.162471E-19       
   3456.155854691759    2.173116E-19       
   3457.350474001287    2.184769E-19       
   3458.545093310814    2.184872E-19       
   3459.739712620342    2.187181E-19       
   3460.934331929869    2.206705E-19       
   3462.128951239397    2.233009E-19       
   3463.323570548924    2.219708E-19       
   3464.518189858451    2.169659E-19       
   3465.712809167978    2.140256E-19       
   3466.907428477506    2.140540E-19       
   3468.102047787033    2.141920E-19       
   3469.296667096561    2.123359E-19       
   3470.491286406087    2.089834E-19       
   3471.685905715615    2.072801E-19       
   3472.880525025143    2.084450E-19       
    3474.07514433467    2.112874E-19       
   3475.269763644197    2.142815E-19       
   3476.464382953723    2.160144E-19       
   3477.659002263251    2.155383E-19       
   3478.853621572779    2.134975E-19       
   3480.048240882306    2.118330E-19       
   3481.242860191833    2.114512E-19       
    3482.43747950136    2.125257E-19       
   3483.632098810888    2.154889E-19       
   3484.826718120415    2.190701E-19       
   3486.021337429942    2.201610E-19       
    3487.21595673947    2.192706E-19       
   3488.410576048996    2.191241E-19       
   3489.605195358524    2.186933E-19       
   3490.799814668052    2.160907E-19       
   3491.994433977579    2.119731E-19       
   3493.189053287106    2.084821E-19       
   3494.383672596634    2.077788E-19       
   3495.578291906161    2.095599E-19       
   3496.772911215688    2.119185E-19       
   3497.967530525215    2.132907E-19       
   3499.162149834743    2.127345E-19       
    3500.35676914427    2.102943E-19       
   3501.551388453798    2.081347E-19       
   3502.746007763326    2.084978E-19       
   3503.940627072852    2.093264E-19       
   3505.135246382379    2.082409E-19       
   3506.329865691906    2.066545E-19       
   3507.524485001434    2.079017E-19       
   3508.719104310961    2.141231E-19       
   3509.913723620488    2.202777E-19       
   3511.108342930016    2.199869E-19       
   3512.302962239543    2.147344E-19       
   3513.497581549071    2.095633E-19       
   3514.692200858597    2.088192E-19       
   3515.886820168125    2.131352E-19       
   3517.081439477653    2.194631E-19       
    3518.27605878718    2.232469E-19       
   3519.470678096707    2.231803E-19       
   3520.665297406235    2.239755E-19       
   3521.859916715762    2.252770E-19       
   3523.054536025289    2.211038E-19       
   3524.249155334816    2.139013E-19       
   3525.443774644343    2.107090E-19       
   3526.638393953871    2.139841E-19       
   3527.833013263399    2.204192E-19       
   3529.027632572926    2.230121E-19       
   3530.222251882453    2.218416E-19       
    3531.41687119198    2.221642E-19       
   3532.611490501508    2.239313E-19       
   3533.806109811034    2.243582E-19       
   3535.000729120562    2.219735E-19       
   3536.195348430089    2.180646E-19       
   3537.389967739617    2.157043E-19       
   3538.584587049144    2.149321E-19       
   3539.779206358671    2.144849E-19       
   3540.973825668199    2.153393E-19       
   3542.168444977726    2.170688E-19       
   3543.363064287254    2.165691E-19       
    3544.55768359678    2.143155E-19       
   3545.752302906308    2.134061E-19       
   3546.946922215836    2.138708E-19       
   3548.141541525362    2.145467E-19       
    3549.33616083489    2.153940E-19       
   3550.530780144417    2.155875E-19       
   3551.725399453944    2.140075E-19       
   3552.920018763471    2.133591E-19       
   3554.114638072998    2.162933E-19       
   3555.309257382526    2.194672E-19       
   3556.503876692053    2.191577E-19       
   3557.698496001581    2.154916E-19       
   3558.893115311109    2.123949E-19       
   3560.087734620635    2.138141E-19       
   3561.282353930163    2.167323E-19       
    3562.47697323969    2.167482E-19       
   3563.671592549217    2.141329E-19       
   3564.866211858745    2.112669E-19       
   3566.060831168271    2.108185E-19       
   3567.255450477799    2.145767E-19       
   3568.450069787326    2.210485E-19       
   3569.644689096854    2.233478E-19       
   3570.839308406382    2.191174E-19       
   3572.033927715909    2.149577E-19       
   3573.228547025435    2.146934E-19       
   3574.423166334963    2.168928E-19       
   3575.617785644491    2.178030E-19       
   3576.812404954018    2.156031E-19       
   3578.007024263544    2.135072E-19       
   3579.201643573072    2.149496E-19       
   3580.396262882599    2.201554E-19       
   3581.590882192127    2.234044E-19       
   3582.785501501654    2.192881E-19       
   3583.980120811181    2.114236E-19       
   3585.174740120709    2.060680E-19       
   3586.369359430236    2.064885E-19       
   3587.563978739764    2.102439E-19       
   3588.758598049291    2.125471E-19       
   3589.953217358818    2.144528E-19       
   3591.147836668346    2.177587E-19       
   3592.342455977872    2.197805E-19       
     3593.5370752874    2.197714E-19       
   3594.731694596927    2.199455E-19       
   3595.926313906454    2.190921E-19       
   3597.120933215982    2.152588E-19       
   3598.315552525508    2.108962E-19       
   3599.510171835036    2.088145E-19       
   3600.704791144564    2.091621E-19       
   3601.899410454091    2.097366E-19       
   3603.094029763618    2.084548E-19       
   3604.288649073145    2.078224E-19       
   3605.483268382672    2.096840E-19       
     3606.6778876922    2.106440E-19       
   3607.872507001727    2.106890E-19       
   3609.067126311255    2.141193E-19       
   3610.261745620781    2.198336E-19       
   3611.456364930309    2.233682E-19       
   3612.650984239836    2.225671E-19       
   3613.845603549363    2.198492E-19       
   3615.040222858891    2.210136E-19       
   3616.234842168418    2.237393E-19       
   3617.429461477946    2.216640E-19       
   3618.624080787473    2.195091E-19       
   3619.818700097001    2.222920E-19       
   3621.013319406528    2.243980E-19       
   3622.207938716055    2.213033E-19       
   3623.402558025582    2.144742E-19       
   3624.597177335109    2.082684E-19       
   3625.791796644636    2.061423E-19       
   3626.986415954164    2.066636E-19       
   3628.181035263691    2.075524E-19       
   3629.375654573219    2.085136E-19       
   3630.570273882746    2.098575E-19       
   3631.764893192274    2.122609E-19       
     3632.9595125018    2.171634E-19       
   3634.154131811327    2.231672E-19       
   3635.348751120855    2.239474E-19       
   3636.543370430382    2.188267E-19       
    3637.73798973991    2.144185E-19       
   3638.932609049438    2.141127E-19       
   3640.127228358964    2.164270E-19       
   3641.321847668492    2.164375E-19       
   3642.516466978019    2.135908E-19       
   3643.711086287546    2.143763E-19       
   3644.905705597074    2.196193E-19       
     3646.1003249066    2.242539E-19       
   3647.294944216128    2.251756E-19       
   3648.489563525656    2.215308E-19       
   3649.684182835183    2.141954E-19       
    3650.87880214471    2.075943E-19       
   3652.073421454237    2.072091E-19       
   3653.268040763764    2.101160E-19       
   3654.462660073292    2.100079E-19       
   3655.657279382819    2.066668E-19       
   3656.851898692346    2.044125E-19       
   3658.046518001873    2.083707E-19       
   3659.241137311401    2.147389E-19       
   3660.435756620929    2.152807E-19       
   3661.630375930456    2.122394E-19       
   3662.824995239983    2.100981E-19       
    3664.01961454951    2.067291E-19       
   3665.214233859037    2.032035E-19       
   3666.408853168565    2.044622E-19       
   3667.603472478092    2.068303E-19       
   3668.798091787619    2.047487E-19       
   3669.992711097147    2.028328E-19       
   3671.187330406675    2.049427E-19       
   3672.381949716201    2.076589E-19       
   3673.576569025728    2.086630E-19       
   3674.771188335256    2.081523E-19       
   3675.965807644783    2.061584E-19       
    3677.16042695431    2.035354E-19       
   3678.355046263838    2.027870E-19       
   3679.549665573365    2.049987E-19       
   3680.744284882893    2.085178E-19       
    3681.93890419242    2.095039E-19       
   3683.133523501946    2.060582E-19       
   3684.328142811474    2.030909E-19       
   3685.522762121001    2.042088E-19       
   3686.717381430529    2.070547E-19       
   3687.912000740056    2.097580E-19       
