# lambda	flux
 1352.93692696 3.02936305023e-19
 1355.56322688 3.04740648332e-19
 1358.1895268 3.0654499164e-19
 1360.81582672 3.08349334949e-19
 1363.44212664 3.10153678257e-19
 1366.06842656 3.11958021566e-19
 1368.69472648 3.13762364874e-19
 1371.3210264 3.15566708183e-19
 1373.94732632 3.17371051491e-19
 1376.57362624 3.191753948e-19
 1379.19992616 3.20979738108e-19
 1381.82622608 3.22784081417e-19
 1384.452526 3.24588424726e-19
 1387.07882592 3.26392768034e-19
 1389.70512584 3.28197111343e-19
 1392.33142576 3.30001454651e-19
 1394.95772568 3.3180579796e-19
 1397.5840256 3.33610141268e-19
 1400.21032552 3.35414484577e-19
 1402.83662544 3.37218827885e-19
 1405.46292536 3.39023171194e-19
 1408.08922528 3.40827514502e-19
 1410.7155252 3.42631857811e-19
 1413.34182512 3.44436201119e-19
 1415.96812504 3.46240544428e-19
 1418.59442496 3.48044887737e-19
 1421.22072488 3.49849231045e-19
 1423.8470248 3.51653574354e-19
 1426.47332472 3.53457917662e-19
 1429.09962464 3.55262260971e-19
 1431.72592456 3.57066604279e-19
 1434.35222448 3.58870947588e-19
 1436.9785244 3.60675290896e-19
 1439.60482432 3.62479634205e-19
 1442.23112424 3.64283977513e-19
 1444.85742416 3.66088320822e-19
 1447.48372408 3.6789266413e-19
 1450.110024 3.69697007439e-19
 1452.73632392 3.71501350747e-19
 1455.36262384 3.73305694056e-19
 1457.98892376 3.75110037365e-19
 1460.61522368 3.76914380673e-19
 1463.2415236 3.78718723982e-19
 1465.86782352 3.8052306729e-19
 1468.49412344 3.82327410599e-19
 1471.12042336 3.84131753907e-19
 1473.74672328 3.85936097216e-19
 1476.3730232 3.87740440524e-19
 1478.99932312 3.89544783833e-19
 1481.62562304 3.91349127141e-19
 1484.25192296 3.9315347045e-19
 1486.87822288 3.94957813758e-19
 1489.5045228 3.96762157067e-19
 1492.13082272 3.98566500376e-19
 1494.75712264 4.00370843684e-19
 1497.38342256 4.02175186993e-19
 1500.00972248 4.03979530301e-19
